Beschaffenheit_schluessel,Beschaffenheit_bezeichnung,AAA-Beschreibung,alias
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79648
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79649
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79650
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79651
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79652
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79653
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79658
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79659
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79663
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79664
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79667
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79669
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79671
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79672
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79673
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79675
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79678
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79679
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79680
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79681
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79683
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79684
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79688
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79690
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79691
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79693
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79694
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79695
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79698
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79700
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__79702
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79704
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79707
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79709
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79710
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79711
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79713
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79715
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79717
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79720
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79721
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79722
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79723
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79724
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79726
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79729
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79730
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79732
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79733
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79734
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79735
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79738
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79740
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79743
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79744
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79746
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79747
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79749
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79751
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79753
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79754
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79755
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79757
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79758
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79759
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79760
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79761
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79762
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79763
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79764
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79766
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79768
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79770
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79771
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79774
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79777
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79778
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79780
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79784
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79785
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79789
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79793
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79794
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79796
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79797
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79798
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79801
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79804
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79809
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79811
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79814
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79817
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79818
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79819
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79820
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79823
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79824
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79826
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79827
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79828
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79829
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79830
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79831
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79832
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79833
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79834
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79835
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79836
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79837
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79838
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79841
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79842
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79843
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79845
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79846
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79847
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79848
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79849
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79850
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79852
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79853
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79856
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79860
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79862
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79867
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79868
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79872
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79873
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79877
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79880
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79881
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79885
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79889
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79892
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79893
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79899
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79901
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79902
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79903
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79904
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79908
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79911
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79913
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79914
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79916
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79918
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79922
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79925
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79928
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79932
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79934
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79936
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79937
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79938
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79939
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79940
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79941
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79942
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79943
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79944
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79946
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79948
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79949
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79950
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79952
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79955
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79956
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79958
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79959
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79960
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79962
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79963
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79965
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79967
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79968
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79969
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79973
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79974
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79975
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79977
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79980
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79982
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79984
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79987
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79989
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79990
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79991
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79994
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__79997
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79998
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__79999
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80000
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80001
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80003
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80005
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80006
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80009
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80011
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80012
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80016
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80021
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80022
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80023
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80024
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80025
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80027
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80031
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80036
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80039
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80040
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80041
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80047
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80048
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80049
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80051
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80052
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80053
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80057
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80060
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80061
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80064
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80067
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80069
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80070
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80071
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__80072
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80074
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80075
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80076
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80079
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80080
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80082
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80083
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80084
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80085
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80086
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80088
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80089
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80090
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80091
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80094
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80095
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80103
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80104
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80105
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80108
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__80109
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80111
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80112
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80115
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80118
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80119
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80120
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80121
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80123
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80125
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80128
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80131
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80132
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80133
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80136
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80138
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80144
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__80147
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80149
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80154
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80160
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80161
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80162
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80164
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80165
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80168
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80175
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80182
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80184
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80185
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80187
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80189
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80190
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80192
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80193
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80195
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80197
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80198
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80199
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80200
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80201
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80208
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80209
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80210
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80211
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80212
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__80213
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80214
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80215
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80216
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80220
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80224
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80225
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80227
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80228
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80229
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80230
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80233
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80235
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80236
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80238
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80239
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80240
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80242
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80244
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80245
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80246
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80248
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80249
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80250
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80251
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80252
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80253
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80264
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80266
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80278
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80279
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80280
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80283
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80284
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80286
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80288
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80291
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80295
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80306
4000,Trennlinie nicht eindeutig festgelegt,AX_BesondereGebaeudelinie,F12__80318
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80319
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80321
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80322
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80323
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80325
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80326
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80327
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80334
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80335
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80339
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80341
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80342
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80344
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80347
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80353
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80359
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80362
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80369
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80372
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80386
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80389
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80393
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80397
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80398
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80403
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80407
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80408
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80409
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80410
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80411
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80415
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80417
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80418
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80421
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80427
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80431
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80450
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80454
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80461
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80468
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80473
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80477
1000,Offene Gebäudelinie,AX_BesondereGebaeudelinie,F12__80485
