AAA-Beschreibung,AmtlicheFlaeche,Flurstuecks_kennzOhneFolge,Gemarkung_name,Gemeindekennzeichen,ZeitpunktDerEntstehung,alias
AX_Flurstueck,1084,11000204000458____,Tiergarten,11000001,19920101,F10__254428
AX_Flurstueck,100,110002010000230019,Tiergarten,11000001,19630101,F10__254430
AX_Flurstueck,574,11000203900280____,Tiergarten,11000001,19940101,F10__254431
AX_Flurstueck,1711,11000204600363____,Tiergarten,11000001,19840101,F10__254432
AX_Flurstueck,1279,110002041003350005,Tiergarten,11000001,19720101,F10__254433
AX_Flurstueck,924,11000204000423____,Tiergarten,11000001,19920101,F10__254434
AX_Flurstueck,1013,11000204600303____,Tiergarten,11000001,19630101,F10__254435
AX_Flurstueck,1081,11000204600203____,Tiergarten,11000001,20000101,F10__254436
AX_Flurstueck,1044,11000205000063____,Tiergarten,11000001,20000101,F10__254437
AX_Flurstueck,636,11000204500365____,Tiergarten,11000001,19630101,F10__254438
AX_Flurstueck,984,11000204100115____,Tiergarten,11000001,20000101,F10__254440
AX_Flurstueck,725,110002010015820008,Tiergarten,11000001,20000101,F10__254442
AX_Flurstueck,815,11000204500183____,Tiergarten,11000001,20000101,F10__254443
AX_Flurstueck,345,11000203700370____,Tiergarten,11000001,20110101,F10__254450
AX_Flurstueck,1225,11000205000357____,Tiergarten,11000001,19920101,F10__254456
AX_Flurstueck,894,11000204100169____,Tiergarten,11000001,20000101,F10__254457
AX_Flurstueck,605,11000204000254____,Tiergarten,11000001,20000101,F10__254462
AX_Flurstueck,857,11000203900112____,Tiergarten,11000001,19580101,F10__254464
AX_Flurstueck,487,11000204000303____,Tiergarten,11000001,19630101,F10__254465
AX_Flurstueck,2757,110002046001310003,Tiergarten,11000001,19620101,F10__254468
AX_Flurstueck,1174,11000204000145____,Tiergarten,11000001,20000101,F10__254470
AX_Flurstueck,1209,11000204500197____,Tiergarten,11000001,20000101,F10__254472
AX_Flurstueck,523,11000204200099____,Tiergarten,11000001,20000101,F10__254479
AX_Flurstueck,16789,11000203700215____,Tiergarten,11000001,19990101,F10__254482
AX_Flurstueck,2728,11000203900269____,Tiergarten,11000001,19930101,F10__254483
AX_Flurstueck,909,11000205200017____,Tiergarten,11000001,20000101,F10__254484
AX_Flurstueck,907,11000204000149____,Tiergarten,11000001,20000101,F10__254485
AX_Flurstueck,59,110002010000080144,Tiergarten,11000001,19660101,F10__254488
AX_Flurstueck,531,11000204600023____,Tiergarten,11000001,20000101,F10__254489
AX_Flurstueck,915,11000204000417____,Tiergarten,11000001,19920101,F10__254490
AX_Flurstueck,840,11000204000116____,Tiergarten,11000001,20000101,F10__254495
AX_Flurstueck,879,11000204100405____,Tiergarten,11000001,19620101,F10__254496
AX_Flurstueck,1021,11000203900324____,Tiergarten,11000001,20080101,F10__254497
AX_Flurstueck,973,11000203900128____,Tiergarten,11000001,19590101,F10__254499
AX_Flurstueck,8490,110002046002110001,Tiergarten,11000001,19630101,F10__254501
AX_Flurstueck,600,11000204500135____,Tiergarten,11000001,20000101,F10__254502
AX_Flurstueck,938,11000204100136____,Tiergarten,11000001,20000101,F10__254503
AX_Flurstueck,989,11000205200044____,Tiergarten,11000001,20000101,F10__254505
AX_Flurstueck,853,11000204000260____,Tiergarten,11000001,20000101,F10__254506
AX_Flurstueck,4381,11000204600423____,Tiergarten,11000001,20040101,F10__254507
AX_Flurstueck,878,11000204000258____,Tiergarten,11000001,20000101,F10__254509
AX_Flurstueck,709,11000204000175____,Tiergarten,11000001,20000101,F10__254510
AX_Flurstueck,2934,110002040000200003,Tiergarten,11000001,19630101,F10__254511
AX_Flurstueck,231,11000204600354____,Tiergarten,11000001,19830101,F10__254514
AX_Flurstueck,846,11000204100090____,Tiergarten,11000001,20000101,F10__254516
AX_Flurstueck,8649,110002045003380001,Tiergarten,11000001,19630101,F10__254519
AX_Flurstueck,1783,11000201001725____,Tiergarten,11000001,19750101,F10__254523
AX_Flurstueck,1697,110002010014020064,Tiergarten,11000001,20000101,F10__254525
AX_Flurstueck,856,11000204000292____,Tiergarten,11000001,19580101,F10__254526
AX_Flurstueck,3042,110002010001140034,Tiergarten,11000001,19640101,F10__254527
AX_Flurstueck,3653,11000203900334____,Tiergarten,11000001,20100101,F10__254529
AX_Flurstueck,900,110002040000200002,Tiergarten,11000001,19630101,F10__254530
AX_Flurstueck,5157,110002010000370065,Tiergarten,11000001,19600101,F10__254531
AX_Flurstueck,5577,11000204000195____,Tiergarten,11000001,20000101,F10__254535
AX_Flurstueck,1411,110002010013760064,Tiergarten,11000001,20000101,F10__254538
AX_Flurstueck,810,11000204000052____,Tiergarten,11000001,20000101,F10__254540
AX_Flurstueck,999,11000205000161____,Tiergarten,11000001,20000101,F10__254541
AX_Flurstueck,1142,11000204100258____,Tiergarten,11000001,20000101,F10__254544
AX_Flurstueck,467,11000204100297____,Tiergarten,11000001,20000101,F10__254546
AX_Flurstueck,5310,110002050002560002,Tiergarten,11000001,19630101,F10__254548
AX_Flurstueck,864,11000205000289____,Tiergarten,11000001,19630101,F10__254550
AX_Flurstueck,418,11000204600144____,Tiergarten,11000001,20000101,F10__254554
AX_Flurstueck,1675,110002010000100062,Tiergarten,11000001,19610101,F10__254555
AX_Flurstueck,1024,11000204500280____,Tiergarten,11000001,20000101,F10__254561
AX_Flurstueck,1073,11000204100145____,Tiergarten,11000001,20000101,F10__254563
AX_Flurstueck,138,110002041002160004,Tiergarten,11000001,19650101,F10__254564
AX_Flurstueck,499,11000204600261____,Tiergarten,11000001,19630101,F10__254568
AX_Flurstueck,704,11000204500175____,Tiergarten,11000001,20000101,F10__254569
AX_Flurstueck,16,11000204000453____,Tiergarten,11000001,19920101,F10__254571
AX_Flurstueck,785,11000203900277____,Tiergarten,11000001,19940101,F10__254575
AX_Flurstueck,1753,11000204600338____,Tiergarten,11000001,19810101,F10__254578
AX_Flurstueck,281,11000204000046____,Tiergarten,11000001,20000101,F10__254581
AX_Flurstueck,896,11000203900084____,Tiergarten,11000001,19580101,F10__254586
AX_Flurstueck,687,11000204100048____,Tiergarten,11000001,20000101,F10__254587
AX_Flurstueck,1004,11000204000466____,Tiergarten,11000001,20130101,F10__254590
AX_Flurstueck,2252,11000203900159____,Tiergarten,11000001,19590101,F10__254592
AX_Flurstueck,1607,11000203900202____,Tiergarten,11000001,19590101,F10__254594
AX_Flurstueck,92,110002010000640015,Tiergarten,11000001,19650101,F10__254596
AX_Flurstueck,825,11000204600297____,Tiergarten,11000001,19630101,F10__254597
AX_Flurstueck,1129,11000204500362____,Tiergarten,11000001,19630101,F10__254598
AX_Flurstueck,800,11000204500206____,Tiergarten,11000001,20000101,F10__254599
AX_Flurstueck,545,11000204000409____,Tiergarten,11000001,19920101,F10__254600
AX_Flurstueck,36,11000205000327____,Tiergarten,11000001,19810101,F10__254604
AX_Flurstueck,1423,110002010015120069,Tiergarten,11000001,20000101,F10__254606
AX_Flurstueck,1179,11000204000333____,Tiergarten,11000001,19630101,F10__254608
AX_Flurstueck,237,11000204100248____,Tiergarten,11000001,20000101,F10__254614
AX_Flurstueck,921,11000201001804____,Tiergarten,11000001,19870101,F10__254616
AX_Flurstueck,1876,11000203700128____,Tiergarten,11000001,19630101,F10__254617
AX_Flurstueck,1364,11000203900138____,Tiergarten,11000001,19590101,F10__254618
AX_Flurstueck,817,11000204100260____,Tiergarten,11000001,20000101,F10__254619
AX_Flurstueck,455,11000205200342____,Tiergarten,11000001,19620101,F10__254621
AX_Flurstueck,666,11000205000207____,Tiergarten,11000001,20000101,F10__254622
AX_Flurstueck,940,11000204500260____,Tiergarten,11000001,20000101,F10__254624
AX_Flurstueck,1234,11000201001748____,Tiergarten,11000001,19810101,F10__254629
AX_Flurstueck,1274,110002039000010023,Tiergarten,11000001,19710101,F10__254631
AX_Flurstueck,3160,110002010001160101,Tiergarten,11000001,19580101,F10__254632
AX_Flurstueck,2138,11000205000323____,Tiergarten,11000001,19800101,F10__254635
AX_Flurstueck,108,11000205000091____,Tiergarten,11000001,20000101,F10__254636
AX_Flurstueck,2236,110002010000370073,Tiergarten,11000001,19630101,F10__254639
AX_Flurstueck,641,11000204200303____,Tiergarten,11000001,19630101,F10__254643
AX_Flurstueck,1087,11000204100417____,Tiergarten,11000001,19630101,F10__254644
AX_Flurstueck,531,110002010001380029,Tiergarten,11000001,19600101,F10__254646
AX_Flurstueck,1052,11000204100131____,Tiergarten,11000001,20000101,F10__254650
AX_Flurstueck,1486,11000201001789____,Tiergarten,11000001,19870101,F10__254651
AX_Flurstueck,670,11000204600282____,Tiergarten,11000001,19630101,F10__254652
AX_Flurstueck,2361,110002050002490001,Tiergarten,11000001,19600101,F10__254656
AX_Flurstueck,837,110002010013190101,Tiergarten,11000001,20000101,F10__254657
AX_Flurstueck,5872,11000204500372____,Tiergarten,11000001,19780101,F10__254659
AX_Flurstueck,675,11000205200011____,Tiergarten,11000001,20000101,F10__254660
AX_Flurstueck,659,11000205000028____,Tiergarten,11000001,20000101,F10__254661
AX_Flurstueck,540,11000204600208____,Tiergarten,11000001,20000101,F10__254667
AX_Flurstueck,752,11000203700174____,Tiergarten,11000001,19920101,F10__254669
AX_Flurstueck,1406,11000205000119____,Tiergarten,11000001,20000101,F10__254670
AX_Flurstueck,945,11000204100104____,Tiergarten,11000001,20000101,F10__254672
AX_Flurstueck,990,11000204000173____,Tiergarten,11000001,20000101,F10__254673
AX_Flurstueck,4339,110002050001900001,Tiergarten,11000001,19640101,F10__254674
AX_Flurstueck,767,11000204600176____,Tiergarten,11000001,20000101,F10__254675
AX_Flurstueck,427,11000204100414____,Tiergarten,11000001,19630101,F10__254678
AX_Flurstueck,40,11000203700303____,Tiergarten,11000001,20080101,F10__254681
AX_Flurstueck,803,11000204000051____,Tiergarten,11000001,20000101,F10__254683
AX_Flurstueck,1660,11000204500129____,Tiergarten,11000001,20000101,F10__254684
AX_Flurstueck,3182,11000201001756____,Tiergarten,11000001,19830101,F10__254686
AX_Flurstueck,657,11000205000086____,Tiergarten,11000001,20000101,F10__254687
AX_Flurstueck,327,11000204100163____,Tiergarten,11000001,20000101,F10__254692
AX_Flurstueck,7486,110002052002710001,Tiergarten,11000001,19620101,F10__254693
AX_Flurstueck,10899,11000203700345____,Tiergarten,11000001,20090101,F10__254695
AX_Flurstueck,2588,11000204100273____,Tiergarten,11000001,20000101,F10__254696
AX_Flurstueck,921,11000204100439____,Tiergarten,11000001,19630101,F10__254697
AX_Flurstueck,856,11000204100413____,Tiergarten,11000001,19630101,F10__254698
AX_Flurstueck,1993,11000203700150____,Tiergarten,11000001,19890101,F10__254699
AX_Flurstueck,670,11000204500192____,Tiergarten,11000001,20000101,F10__254701
AX_Flurstueck,642,11000204000455____,Tiergarten,11000001,19920101,F10__254703
AX_Flurstueck,651,11000204000055____,Tiergarten,11000001,20000101,F10__254704
AX_Flurstueck,924,11000204000420____,Tiergarten,11000001,19920101,F10__254706
AX_Flurstueck,814,11000204000022____,Tiergarten,11000001,20000101,F10__254709
AX_Flurstueck,655,11000204100103____,Tiergarten,11000001,20000101,F10__254713
AX_Flurstueck,726,11000204000436____,Tiergarten,11000001,19920101,F10__254714
AX_Flurstueck,806,11000204000078____,Tiergarten,11000001,20000101,F10__254717
AX_Flurstueck,705,11000204000209____,Tiergarten,11000001,20000101,F10__254720
AX_Flurstueck,562,11000204000326____,Tiergarten,11000001,19630101,F10__254721
AX_Flurstueck,6994,110002046002200001,Tiergarten,11000001,19630101,F10__254724
AX_Flurstueck,869,11000204600356____,Tiergarten,11000001,19840101,F10__254725
AX_Flurstueck,7306,110002010001000001,Tiergarten,11000001,19570101,F10__254726
AX_Flurstueck,13411,11000204000406____,Tiergarten,11000001,19920101,F10__254728
AX_Flurstueck,834,11000204600145____,Tiergarten,11000001,20000101,F10__254730
AX_Flurstueck,494,11000205000200____,Tiergarten,11000001,20000101,F10__254733
AX_Flurstueck,523,11000204600022____,Tiergarten,11000001,20000101,F10__254736
AX_Flurstueck,414,11000204000037____,Tiergarten,11000001,20000101,F10__254737
AX_Flurstueck,544,11000204100430____,Tiergarten,11000001,19630101,F10__254738
AX_Flurstueck,1028,11000203900140____,Tiergarten,11000001,19590101,F10__254740
AX_Flurstueck,806,11000204000080____,Tiergarten,11000001,20000101,F10__254742
AX_Flurstueck,682,11000204000310____,Tiergarten,11000001,19630101,F10__254743
AX_Flurstueck,110,11000204600300____,Tiergarten,11000001,19630101,F10__254744
AX_Flurstueck,368,11000204000169____,Tiergarten,11000001,20000101,F10__254745
AX_Flurstueck,738,11000204600100____,Tiergarten,11000001,20000101,F10__254746
AX_Flurstueck,324,110002010000230021,Tiergarten,11000001,19630101,F10__254750
AX_Flurstueck,850,11000201001809____,Tiergarten,11000001,19910101,F10__254751
AX_Flurstueck,116663,11000203900294____,Tiergarten,11000001,19980101,F10__254753
AX_Flurstueck,669,11000204100157____,Tiergarten,11000001,20000101,F10__254755
AX_Flurstueck,1669,11000204600439____,Tiergarten,11000001,20080101,F10__254759
AX_Flurstueck,537,11000204100448____,Tiergarten,11000001,19630101,F10__254760
AX_Flurstueck,980,110002040001340002,Tiergarten,11000001,19720101,F10__254762
AX_Flurstueck,6054,110002039001840001,Tiergarten,11000001,19610101,F10__254764
AX_Flurstueck,3026,11000205000242____,Tiergarten,11000001,20000101,F10__254768
AX_Flurstueck,6402,11000203900293____,Tiergarten,11000001,19980101,F10__254769
AX_Flurstueck,84,11000203700337____,Tiergarten,11000001,20090101,F10__254770
AX_Flurstueck,711,11000204000219____,Tiergarten,11000001,20000101,F10__254771
AX_Flurstueck,1046,11000205000059____,Tiergarten,11000001,20000101,F10__254772
AX_Flurstueck,697,110002040002990001,Tiergarten,11000001,19580101,F10__254775
AX_Flurstueck,1382,110002010012670064,Tiergarten,11000001,20000101,F10__254777
AX_Flurstueck,5424,11000201001844____,Tiergarten,11000001,20150101,F10__254780
AX_Flurstueck,711,110002010000220044,Tiergarten,11000001,19610101,F10__254787
AX_Flurstueck,3805,11000203900166____,Tiergarten,11000001,19590101,F10__254788
AX_Flurstueck,24743,110002039001210004,Tiergarten,11000001,19680101,F10__254791
AX_Flurstueck,621,11000201001805____,Tiergarten,11000001,19870101,F10__254792
AX_Flurstueck,874,11000204000139____,Tiergarten,11000001,20000101,F10__254793
AX_Flurstueck,905,11000204000204____,Tiergarten,11000001,20000101,F10__254794
AX_Flurstueck,494,110002010000120027,Tiergarten,11000001,19660101,F10__254796
AX_Flurstueck,7035,110002037000780002,Tiergarten,11000001,19640101,F10__254797
AX_Flurstueck,14210,110002039000050001,Tiergarten,11000001,19590101,F10__254805
AX_Flurstueck,743,11000204000243____,Tiergarten,11000001,20000101,F10__254809
AX_Flurstueck,600,11000204500137____,Tiergarten,11000001,20000101,F10__254810
AX_Flurstueck,794,11000204100423____,Tiergarten,11000001,19630101,F10__254811
AX_Flurstueck,446,11000204600187____,Tiergarten,11000001,20000101,F10__254814
AX_Flurstueck,927,11000204500240____,Tiergarten,11000001,20000101,F10__254815
AX_Flurstueck,903,11000204000205____,Tiergarten,11000001,20000101,F10__254817
AX_Flurstueck,228,11000205000330____,Tiergarten,11000001,19830101,F10__254819
AX_Flurstueck,561,11000204100126____,Tiergarten,11000001,20000101,F10__254821
AX_Flurstueck,2227,110002010000370074,Tiergarten,11000001,19630101,F10__254824
AX_Flurstueck,3309,11000203700099____,Tiergarten,11000001,19620101,F10__254825
AX_Flurstueck,769,11000204500190____,Tiergarten,11000001,20000101,F10__254827
AX_Flurstueck,741,11000204100137____,Tiergarten,11000001,20000101,F10__254828
AX_Flurstueck,1695,11000204100466____,Tiergarten,11000001,19860101,F10__254829
AX_Flurstueck,625,11000204500184____,Tiergarten,11000001,20000101,F10__254830
AX_Flurstueck,558,11000204600088____,Tiergarten,11000001,20000101,F10__254833
AX_Flurstueck,1436,11000204000107____,Tiergarten,11000001,20000101,F10__254835
AX_Flurstueck,708,11000204000176____,Tiergarten,11000001,20000101,F10__254836
AX_Flurstueck,603,11000205000055____,Tiergarten,11000001,20000101,F10__254841
AX_Flurstueck,183,11000203900307____,Tiergarten,11000001,20020101,F10__254842
AX_Flurstueck,834,11000204100070____,Tiergarten,11000001,20000101,F10__254843
AX_Flurstueck,322,110002010001160103,Tiergarten,11000001,19580101,F10__254844
AX_Flurstueck,377,11000205000359____,Tiergarten,11000001,20020101,F10__254845
AX_Flurstueck,3109,110002010000230008,Tiergarten,11000001,19620101,F10__254846
AX_Flurstueck,1440,11000204100274____,Tiergarten,11000001,20000101,F10__254847
AX_Flurstueck,713,11000205200043____,Tiergarten,11000001,20000101,F10__254850
AX_Flurstueck,1045,11000205000060____,Tiergarten,11000001,20000101,F10__254852
AX_Flurstueck,557,11000204600102____,Tiergarten,11000001,20000101,F10__254853
AX_Flurstueck,713,11000204100036____,Tiergarten,11000001,20000101,F10__254854
AX_Flurstueck,253,11000203700342____,Tiergarten,11000001,20090101,F10__254855
AX_Flurstueck,760,11000204500104____,Tiergarten,11000001,20000101,F10__254856
AX_Flurstueck,8304,110002052002990001,Tiergarten,11000001,19620101,F10__254858
AX_Flurstueck,729,11000204000026____,Tiergarten,11000001,20000101,F10__254859
AX_Flurstueck,12,11000201001761____,Tiergarten,11000001,19840101,F10__254860
AX_Flurstueck,933,11000204100097____,Tiergarten,11000001,20000101,F10__254862
AX_Flurstueck,752,11000204600114____,Tiergarten,11000001,20000101,F10__254863
AX_Flurstueck,2596,11000204600394____,Tiergarten,11000001,19910101,F10__254866
AX_Flurstueck,961,11000205000286____,Tiergarten,11000001,19630101,F10__254868
AX_Flurstueck,520,11000204600207____,Tiergarten,11000001,20000101,F10__254870
AX_Flurstueck,660,11000204000171____,Tiergarten,11000001,20000101,F10__254871
AX_Flurstueck,834,11000204000167____,Tiergarten,11000001,20000101,F10__254877
AX_Flurstueck,484,11000203900155____,Tiergarten,11000001,19590101,F10__254879
AX_Flurstueck,807,110002045002200002,Tiergarten,11000001,19550101,F10__254880
AX_Flurstueck,899,11000205200007____,Tiergarten,11000001,20000101,F10__254882
AX_Flurstueck,678,11000204000193____,Tiergarten,11000001,20000101,F10__254883
AX_Flurstueck,77,11000203900009____,Tiergarten,11000001,20000101,F10__254884
AX_Flurstueck,22518,110002046000840002,Tiergarten,11000001,19640101,F10__254885
AX_Flurstueck,3452,110002050002500001,Tiergarten,11000001,19630101,F10__254886
AX_Flurstueck,675,11000205200010____,Tiergarten,11000001,20000101,F10__254887
AX_Flurstueck,1126,11000203700222____,Tiergarten,11000001,20010101,F10__254889
AX_Flurstueck,2394,110002041000410006,Tiergarten,11000001,19610101,F10__254892
AX_Flurstueck,805,11000204000068____,Tiergarten,11000001,20000101,F10__254893
AX_Flurstueck,12008,11000203700387____,Tiergarten,11000001,20140101,F10__254894
AX_Flurstueck,1004,11000203900161____,Tiergarten,11000001,19590101,F10__254895
AX_Flurstueck,504,11000204100474____,Tiergarten,11000001,19920101,F10__254896
AX_Flurstueck,3121,11000204000401____,Tiergarten,11000001,19920101,F10__254897
AX_Flurstueck,459,11000204100088____,Tiergarten,11000001,20000101,F10__254898
AX_Flurstueck,1411,110002010013740064,Tiergarten,11000001,20000101,F10__254901
AX_Flurstueck,511,110002037001200001,Tiergarten,11000001,19640101,F10__254902
AX_Flurstueck,508,11000204600092____,Tiergarten,11000001,20000101,F10__254903
AX_Flurstueck,789,11000204100457____,Tiergarten,11000001,19800101,F10__254904
AX_Flurstueck,1468,11000205000267____,Tiergarten,11000001,19580101,F10__254905
AX_Flurstueck,512,11000205000284____,Tiergarten,11000001,19630101,F10__254906
AX_Flurstueck,22810,11000205000356____,Tiergarten,11000001,19920101,F10__254908
AX_Flurstueck,1046,110002040003150001,Tiergarten,11000001,19720101,F10__254912
AX_Flurstueck,939,11000205000191____,Tiergarten,11000001,20000101,F10__254913
AX_Flurstueck,1049,11000205000047____,Tiergarten,11000001,20000101,F10__254914
AX_Flurstueck,540,11000204100454____,Tiergarten,11000001,19760101,F10__254915
AX_Flurstueck,1068,110002045001690001,Tiergarten,11000001,19590101,F10__254916
AX_Flurstueck,260,11000203900177____,Tiergarten,11000001,19590101,F10__254917
AX_Flurstueck,434,11000204100420____,Tiergarten,11000001,19630101,F10__254919
AX_Flurstueck,423,11000201001744____,Tiergarten,11000001,19770101,F10__254920
AX_Flurstueck,482,11000204100073____,Tiergarten,11000001,20000101,F10__254924
AX_Flurstueck,1019,110002041004380003,Tiergarten,11000001,19670101,F10__254928
AX_Flurstueck,32590,110002039001230004,Tiergarten,11000001,19710101,F10__254933
AX_Flurstueck,835,11000204100071____,Tiergarten,11000001,20000101,F10__254934
AX_Flurstueck,548,11000204500264____,Tiergarten,11000001,20000101,F10__254939
AX_Flurstueck,1265,11000205000297____,Tiergarten,11000001,19630101,F10__254941
AX_Flurstueck,488,11000204600107____,Tiergarten,11000001,20000101,F10__254945
AX_Flurstueck,32395,11000203900305____,Tiergarten,11000001,20000101,F10__254946
AX_Flurstueck,608,11000204500084____,Tiergarten,11000001,20000101,F10__254947
AX_Flurstueck,500,11000204000183____,Tiergarten,11000001,20000101,F10__254950
AX_Flurstueck,1038,110002050001660003,Tiergarten,11000001,19610101,F10__254951
AX_Flurstueck,957,11000205000107____,Tiergarten,11000001,20000101,F10__254952
AX_Flurstueck,850,11000204100292____,Tiergarten,11000001,20000101,F10__254954
AX_Flurstueck,566,11000204500363____,Tiergarten,11000001,19630101,F10__254956
AX_Flurstueck,1134,11000204000253____,Tiergarten,11000001,20000101,F10__254958
AX_Flurstueck,539,11000204000428____,Tiergarten,11000001,19920101,F10__254960
AX_Flurstueck,658,11000204100404____,Tiergarten,11000001,19620101,F10__254961
AX_Flurstueck,1382,11000204100412____,Tiergarten,11000001,19630101,F10__254963
AX_Flurstueck,389,11000204600077____,Tiergarten,11000001,20000101,F10__254967
AX_Flurstueck,516,110002010012220069,Tiergarten,11000001,20000101,F10__254969
AX_Flurstueck,6080,110002046002170001,Tiergarten,11000001,19630101,F10__254970
AX_Flurstueck,1225,11000205000268____,Tiergarten,11000001,19580101,F10__254971
AX_Flurstueck,76,11000205000110____,Tiergarten,11000001,20000101,F10__254972
AX_Flurstueck,68640,11000205000343____,Tiergarten,11000001,19860101,F10__254973
AX_Flurstueck,511,11000203900099____,Tiergarten,11000001,19580101,F10__254976
AX_Flurstueck,541,11000204500371____,Tiergarten,11000001,19770101,F10__254978
AX_Flurstueck,3,11000203700155____,Tiergarten,11000001,19890101,F10__254980
AX_Flurstueck,566,11000204100324____,Tiergarten,11000001,20000101,F10__254981
AX_Flurstueck,581,11000204500165____,Tiergarten,11000001,20000101,F10__254990
AX_Flurstueck,61,11000204600324____,Tiergarten,11000001,19750101,F10__254992
AX_Flurstueck,3889,11000204600266____,Tiergarten,11000001,19630101,F10__254993
AX_Flurstueck,21657,11000203700147____,Tiergarten,11000001,19860101,F10__254996
AX_Flurstueck,759,11000205000309____,Tiergarten,11000001,19630101,F10__254997
AX_Flurstueck,1654,11000204000476____,Tiergarten,11000001,20150101,F10__254998
AX_Flurstueck,1390,11000203900209____,Tiergarten,11000001,19630101,F10__255004
AX_Flurstueck,1101,11000203900076____,Tiergarten,11000001,19580101,F10__255005
AX_Flurstueck,676,110002010001210048,Tiergarten,11000001,19610101,F10__255006
AX_Flurstueck,4197,110002039000050011,Tiergarten,11000001,19680101,F10__255008
AX_Flurstueck,508,11000204600048____,Tiergarten,11000001,20000101,F10__255010
AX_Flurstueck,3666,11000204600327____,Tiergarten,11000001,19760101,F10__255011
AX_Flurstueck,485,11000204600108____,Tiergarten,11000001,20000101,F10__255014
AX_Flurstueck,9,110002010001380037,Tiergarten,11000001,19620101,F10__255016
AX_Flurstueck,5,11000201001803____,Tiergarten,11000001,19870101,F10__255019
AX_Flurstueck,1016,110002050000360001,Tiergarten,11000001,19580101,F10__255020
AX_Flurstueck,2296,11000203700152____,Tiergarten,11000001,19890101,F10__255021
AX_Flurstueck,786,11000204600024____,Tiergarten,11000001,20000101,F10__255022
AX_Flurstueck,982,11000204500083____,Tiergarten,11000001,20000101,F10__255025
AX_Flurstueck,53615,11000204600367____,Tiergarten,11000001,19860101,F10__255026
AX_Flurstueck,3571,11000203700389____,Tiergarten,11000001,20140101,F10__255027
AX_Flurstueck,640,11000205000197____,Tiergarten,11000001,20000101,F10__255028
AX_Flurstueck,261937,11000203900333____,Tiergarten,11000001,20100101,F10__255030
AX_Flurstueck,3825,11000203700301____,Tiergarten,11000001,20080101,F10__255035
AX_Flurstueck,674,11000203700151____,Tiergarten,11000001,19890101,F10__255036
AX_Flurstueck,557,11000204000024____,Tiergarten,11000001,20000101,F10__255039
AX_Flurstueck,448,11000204600322____,Tiergarten,11000001,19750101,F10__255043
AX_Flurstueck,1079,11000201001785____,Tiergarten,11000001,19870101,F10__255045
AX_Flurstueck,563,11000204100174____,Tiergarten,11000001,20000101,F10__255047
AX_Flurstueck,1026,11000203900132____,Tiergarten,11000001,19590101,F10__255049
AX_Flurstueck,627,11000204500185____,Tiergarten,11000001,20000101,F10__255051
AX_Flurstueck,12762,110002039000010007,Tiergarten,11000001,19620101,F10__255052
AX_Flurstueck,958,11000205000031____,Tiergarten,11000001,20000101,F10__255057
AX_Flurstueck,1107,11000204500288____,Tiergarten,11000001,20000101,F10__255058
AX_Flurstueck,688,11000204100332____,Tiergarten,11000001,20000101,F10__255063
AX_Flurstueck,45,11000204000388____,Tiergarten,11000001,19890101,F10__255064
AX_Flurstueck,1745,11000204000355____,Tiergarten,11000001,20000101,F10__255066
AX_Flurstueck,812,110002010000080134,Tiergarten,11000001,19630101,F10__255068
AX_Flurstueck,109,11000204000236____,Tiergarten,11000001,20000101,F10__255069
AX_Flurstueck,355,11000204500246____,Tiergarten,11000001,20000101,F10__255071
AX_Flurstueck,1163,11000204000021____,Tiergarten,11000001,20000101,F10__255073
AX_Flurstueck,88,11000204100059____,Tiergarten,11000001,20000101,F10__255074
AX_Flurstueck,180,11000201001801____,Tiergarten,11000001,19870101,F10__255075
AX_Flurstueck,865,110002046002400002,Tiergarten,11000001,19640101,F10__255078
AX_Flurstueck,855,110002050000140001,Tiergarten,11000001,19600101,F10__255079
AX_Flurstueck,721,11000204100029____,Tiergarten,11000001,20000101,F10__255080
AX_Flurstueck,2895,11000203900281____,Tiergarten,11000001,19940101,F10__255085
AX_Flurstueck,596,11000204000172____,Tiergarten,11000001,20000101,F10__255088
AX_Flurstueck,852,11000204000153____,Tiergarten,11000001,20000101,F10__255090
AX_Flurstueck,805,11000204000069____,Tiergarten,11000001,20000101,F10__255091
AX_Flurstueck,1153,11000205000291____,Tiergarten,11000001,19630101,F10__255093
AX_Flurstueck,731,11000204100135____,Tiergarten,11000001,20000101,F10__255094
AX_Flurstueck,815,11000201001839____,Tiergarten,11000001,20060101,F10__255096
AX_Flurstueck,742,11000205000280____,Tiergarten,11000001,19630101,F10__255098
AX_Flurstueck,968,11000204000141____,Tiergarten,11000001,20000101,F10__255099
AX_Flurstueck,62,11000204000197____,Tiergarten,11000001,20000101,F10__255102
AX_Flurstueck,4,11000204200312____,Tiergarten,11000001,19630101,F10__255105
AX_Flurstueck,422,11000201001791____,Tiergarten,11000001,19870101,F10__255110
AX_Flurstueck,691,11000204600209____,Tiergarten,11000001,20000101,F10__255115
AX_Flurstueck,3932,11000204500230____,Tiergarten,11000001,20000101,F10__255118
AX_Flurstueck,713,11000205000160____,Tiergarten,11000001,20000101,F10__255120
AX_Flurstueck,725,11000204500106____,Tiergarten,11000001,20000101,F10__255121
AX_Flurstueck,9555,11000204600380____,Tiergarten,11000001,19910101,F10__255126
AX_Flurstueck,815,11000204100261____,Tiergarten,11000001,20000101,F10__255127
AX_Flurstueck,763,11000205000111____,Tiergarten,11000001,20000101,F10__255133
