AAA-Beschreibung,alias,Funktion_schluessel,Funktion_bezeichnung,Zustand_schluessel,Lagergut_schluessel,Lagergut_bezeichnung,Zustand_bezeichnung,Name,Bahnkategorie_schluessel,Bahnkategorie_bezeichnung
AX_Wohnbauflaeche,F14__27,,,,,,,,,
AX_Wohnbauflaeche,F14__33,,,,,,,,,
AX_Wohnbauflaeche,F14__373,,,,,,,,,
AX_Wohnbauflaeche,F14__461,,,,,,,,,
AX_Wohnbauflaeche,F14__482,,,,,,,,,
AX_Wohnbauflaeche,F14__501,,,,,,,,,
AX_Wohnbauflaeche,F14__510,,,,,,,,,
AX_Wohnbauflaeche,F14__667,,,,,,,,,
AX_Wohnbauflaeche,F14__683,,,,,,,,,
AX_Wohnbauflaeche,F14__711,,,,,,,,,
AX_Wohnbauflaeche,F14__742,,,,,,,,,
AX_Wohnbauflaeche,F14__767,,,,,,,,,
AX_Wohnbauflaeche,F14__823,,,,,,,,,
AX_Wohnbauflaeche,F14__865,,,,,,,,,
AX_Wohnbauflaeche,F14__926,,,,,,,,,
AX_Wohnbauflaeche,F14__929,,,,,,,,,
AX_Wohnbauflaeche,F14__962,,,,,,,,,
AX_Wohnbauflaeche,F14__963,,,,,,,,,
AX_Wohnbauflaeche,F14__1008,,,,,,,,,
AX_Wohnbauflaeche,F14__1013,,,,,,,,,
AX_Wohnbauflaeche,F14__1077,,,,,,,,,
AX_Wohnbauflaeche,F14__1079,,,,,,,,,
AX_Wohnbauflaeche,F14__1082,,,,,,,,,
AX_Wohnbauflaeche,F14__1122,,,,,,,,,
AX_Wohnbauflaeche,F14__1133,,,,,,,,,
AX_Wohnbauflaeche,F14__1134,,,,,,,,,
AX_Wohnbauflaeche,F14__1135,,,,,,,,,
AX_Wohnbauflaeche,F14__1143,,,,,,,,,
AX_Wohnbauflaeche,F14__1153,,,,,,,,,
AX_Wohnbauflaeche,F14__1166,,,,,,,,,
AX_Wohnbauflaeche,F14__1196,,,,,,,,,
AX_Wohnbauflaeche,F14__1200,,,,,,,,,
AX_Wohnbauflaeche,F14__1212,,,,,,,,,
AX_Wohnbauflaeche,F14__1236,,,,,,,,,
AX_Wohnbauflaeche,F14__1241,,,,,,,,,
AX_Wohnbauflaeche,F14__1257,,,,,,,,,
AX_Wohnbauflaeche,F14__1282,,,,,,,,,
AX_Wohnbauflaeche,F14__1283,,,,,,,,,
AX_Wohnbauflaeche,F14__1293,,,,,,,,,
AX_Wohnbauflaeche,F14__1309,,,,,,,,,
AX_Wohnbauflaeche,F14__1322,,,,,,,,,
AX_Wohnbauflaeche,F14__1345,,,,,,,,,
AX_Wohnbauflaeche,F14__1352,,,,,,,,,
AX_Wohnbauflaeche,F14__1365,,,,,,,,,
AX_Wohnbauflaeche,F14__1369,,,,,,,,,
AX_Wohnbauflaeche,F14__1375,,,,,,,,,
AX_Wohnbauflaeche,F14__1383,,,,,,,,,
AX_Wohnbauflaeche,F14__1390,,,,,,,,,
AX_Wohnbauflaeche,F14__1446,,,,,,,,,
AX_Wohnbauflaeche,F14__1509,,,,,,,,,
AX_Wohnbauflaeche,F14__1517,,,,,,,,,
AX_Wohnbauflaeche,F14__1551,,,,,,,,,
AX_Wohnbauflaeche,F14__1569,,,,,,,,,
AX_Wohnbauflaeche,F14__1612,,,,,,,,,
AX_Wohnbauflaeche,F14__1613,,,,,,,,,
AX_Wohnbauflaeche,F14__1647,,,,,,,,,
AX_Wohnbauflaeche,F14__1657,,,,,,,,,
AX_Wohnbauflaeche,F14__1674,,,,,,,,,
AX_Wohnbauflaeche,F14__1692,,,,,,,,,
AX_Wohnbauflaeche,F14__1734,,,,,,,,,
AX_Wohnbauflaeche,F14__1779,,,,,,,,,
AX_Wohnbauflaeche,F14__1805,,,,,,,,,
AX_Wohnbauflaeche,F14__1825,,,,,,,,,
AX_Wohnbauflaeche,F14__1870,,,,,,,,,
AX_Wohnbauflaeche,F14__1895,,,,,,,,,
AX_Wohnbauflaeche,F14__1917,,,,,,,,,
AX_Wohnbauflaeche,F14__1933,,,,,,,,,
AX_Wohnbauflaeche,F14__1948,,,,,,,,,
AX_Wohnbauflaeche,F14__1969,,,,,,,,,
AX_Wohnbauflaeche,F14__1982,,,,,,,,,
AX_Wohnbauflaeche,F14__1995,,,,,,,,,
AX_Wohnbauflaeche,F14__1997,,,,,,,,,
AX_Wohnbauflaeche,F14__15002,,,,,,,,,
AX_Wohnbauflaeche,F14__15003,,,,,,,,,
AX_Wohnbauflaeche,F14__15028,,,,,,,,,
AX_Wohnbauflaeche,F14__15037,,,,,,,,,
AX_Wohnbauflaeche,F14__15055,,,,,,,,,
AX_Wohnbauflaeche,F14__15056,,,,,,,,,
AX_Wohnbauflaeche,F14__15076,,,,,,,,,
AX_Wohnbauflaeche,F14__15083,,,,,,,,,
AX_Wohnbauflaeche,F14__15085,,,,,,,,,
AX_Wohnbauflaeche,F14__15096,,,,,,,,,
AX_Wohnbauflaeche,F14__15097,,,,,,,,,
AX_Wohnbauflaeche,F14__15104,,,,,,,,,
AX_Wohnbauflaeche,F14__15108,,,,,,,,,
AX_Wohnbauflaeche,F14__15110,,,,,,,,,
AX_Wohnbauflaeche,F14__15117,,,,,,,,,
AX_Wohnbauflaeche,F14__15118,,,,,,,,,
AX_Wohnbauflaeche,F14__15121,,,,,,,,,
AX_Wohnbauflaeche,F14__15123,,,,,,,,,
AX_Wohnbauflaeche,F14__15127,,,,,,,,,
AX_Wohnbauflaeche,F14__15129,,,,,,,,,
AX_Wohnbauflaeche,F14__15149,,,,,,,,,
AX_Wohnbauflaeche,F14__15152,,,,,,,,,
AX_Wohnbauflaeche,F14__15157,,,,,,,,,
AX_Wohnbauflaeche,F14__15177,,,,,,,,,
AX_Wohnbauflaeche,F14__15188,,,,,,,,,
AX_Wohnbauflaeche,F14__15190,,,,,,,,,
AX_Wohnbauflaeche,F14__15193,,,,,,,,,
AX_Wohnbauflaeche,F14__15194,,,,,,,,,
AX_Wohnbauflaeche,F14__15203,,,,,,,,,
AX_Wohnbauflaeche,F14__15212,,,,,,,,,
AX_Wohnbauflaeche,F14__15219,,,,,,,,,
AX_Wohnbauflaeche,F14__15233,,,,,,,,,
AX_Wohnbauflaeche,F14__15274,,,,,,,,,
AX_Wohnbauflaeche,F14__15276,,,,,,,,,
AX_Wohnbauflaeche,F14__15278,,,,,,,,,
AX_Wohnbauflaeche,F14__15286,,,,,,,,,
AX_Wohnbauflaeche,F14__15292,,,,,,,,,
AX_Wohnbauflaeche,F14__15295,,,,,,,,,
AX_Wohnbauflaeche,F14__15302,,,,,,,,,
AX_Wohnbauflaeche,F14__15310,,,,,,,,,
AX_Wohnbauflaeche,F14__15325,,,,,,,,,
AX_Wohnbauflaeche,F14__15360,,,,,,,,,
AX_Wohnbauflaeche,F14__15369,,,,,,,,,
AX_Wohnbauflaeche,F14__15375,,,,,,,,,
AX_Wohnbauflaeche,F14__15376,,,,,,,,,
AX_Wohnbauflaeche,F14__15383,,,,,,,,,
AX_Wohnbauflaeche,F14__15384,,,,,,,,,
AX_Wohnbauflaeche,F14__15402,,,,,,,,,
AX_Wohnbauflaeche,F14__15403,,,,,,,,,
AX_Wohnbauflaeche,F14__15413,,,,,,,,,
AX_Wohnbauflaeche,F14__15415,,,,,,,,,
AX_Wohnbauflaeche,F14__15418,,,,,,,,,
AX_Wohnbauflaeche,F14__15425,,,,,,,,,
AX_Wohnbauflaeche,F14__15428,,,,,,,,,
AX_Wohnbauflaeche,F14__15435,,,,,,,,,
AX_Wohnbauflaeche,F14__15456,,,,,,,,,
AX_Wohnbauflaeche,F14__15461,,,,,,,,,
AX_Wohnbauflaeche,F14__15468,,,,,,,,,
AX_Wohnbauflaeche,F14__15477,,,,,,,,,
AX_Wohnbauflaeche,F14__15484,,,,,,,,,
AX_Wohnbauflaeche,F14__15485,,,,,,,,,
AX_Wohnbauflaeche,F14__15491,,,,,,,,,
AX_Wohnbauflaeche,F14__15495,,,,,,,,,
AX_Wohnbauflaeche,F14__15500,,,,,,,,,
AX_Wohnbauflaeche,F14__15507,,,,,,,,,
AX_Wohnbauflaeche,F14__15508,,,,,,,,,
AX_Wohnbauflaeche,F14__15512,,,,,,,,,
AX_Wohnbauflaeche,F14__15514,,,,,,,,,
AX_Wohnbauflaeche,F14__15529,,,,,,,,,
AX_Wohnbauflaeche,F14__15565,,,,,,,,,
AX_Wohnbauflaeche,F14__15569,,,,,,,,,
AX_Wohnbauflaeche,F14__15570,,,,,,,,,
AX_Wohnbauflaeche,F14__15605,,,,,,,,,
AX_Wohnbauflaeche,F14__15612,,,,,,,,,
AX_Wohnbauflaeche,F14__15616,,,,,,,,,
AX_Wohnbauflaeche,F14__15617,,,,,,,,,
AX_Wohnbauflaeche,F14__15618,,,,,,,,,
AX_Wohnbauflaeche,F14__15622,,,,,,,,,
AX_Wohnbauflaeche,F14__15623,,,,,,,,,
AX_Wohnbauflaeche,F14__15632,,,,,,,,,
AX_Wohnbauflaeche,F14__15641,,,,,,,,,
AX_Wohnbauflaeche,F14__15646,,,,,,,,,
AX_Wohnbauflaeche,F14__15674,,,,,,,,,
AX_Wohnbauflaeche,F14__15688,,,,,,,,,
AX_Wohnbauflaeche,F14__15693,,,,,,,,,
AX_Wohnbauflaeche,F14__15711,,,,,,,,,
AX_Wohnbauflaeche,F14__15717,,,,,,,,,
AX_Wohnbauflaeche,F14__15729,,,,,,,,,
AX_Wohnbauflaeche,F14__15735,,,,,,,,,
AX_Wohnbauflaeche,F14__15736,,,,,,,,,
AX_Wohnbauflaeche,F14__15737,,,,,,,,,
AX_Wohnbauflaeche,F14__15739,,,,,,,,,
AX_Wohnbauflaeche,F14__15746,,,,,,,,,
AX_Wohnbauflaeche,F14__15747,,,,,,,,,
AX_Wohnbauflaeche,F14__15749,,,,,,,,,
AX_Wohnbauflaeche,F14__15755,,,,,,,,,
AX_Wohnbauflaeche,F14__15758,,,,,,,,,
AX_Wohnbauflaeche,F14__15760,,,,,,,,,
AX_Wohnbauflaeche,F14__15763,,,,,,,,,
AX_Wohnbauflaeche,F14__15768,,,,,,,,,
AX_Wohnbauflaeche,F14__15782,,,,,,,,,
AX_Wohnbauflaeche,F14__15783,,,,,,,,,
AX_Wohnbauflaeche,F14__15798,,,,,,,,,
AX_Wohnbauflaeche,F14__15801,,,,,,,,,
AX_Wohnbauflaeche,F14__15805,,,,,,,,,
AX_Wohnbauflaeche,F14__15806,,,,,,,,,
AX_Wohnbauflaeche,F14__15807,,,,,,,,,
AX_Wohnbauflaeche,F14__15809,,,,,,,,,
AX_Wohnbauflaeche,F14__15813,,,,,,,,,
AX_Wohnbauflaeche,F14__15825,,,,,,,,,
AX_Wohnbauflaeche,F14__15826,,,,,,,,,
AX_Wohnbauflaeche,F14__15827,,,,,,,,,
AX_Wohnbauflaeche,F14__15830,,,,,,,,,
AX_Wohnbauflaeche,F14__15831,,,,,,,,,
AX_Wohnbauflaeche,F14__15835,,,,,,,,,
AX_Wohnbauflaeche,F14__15840,,,,,,,,,
AX_Wohnbauflaeche,F14__15843,,,,,,,,,
AX_Wohnbauflaeche,F14__15857,,,,,,,,,
AX_Wohnbauflaeche,F14__15858,,,,,,,,,
AX_Wohnbauflaeche,F14__15862,,,,,,,,,
AX_Wohnbauflaeche,F14__15873,,,,,,,,,
AX_Wohnbauflaeche,F14__15877,,,,,,,,,
AX_Wohnbauflaeche,F14__15892,,,,,,,,,
AX_Wohnbauflaeche,F14__15914,,,,,,,,,
AX_Wohnbauflaeche,F14__15924,,,,,,,,,
AX_Wohnbauflaeche,F14__15935,,,,,,,,,
AX_Wohnbauflaeche,F14__15942,,,,,,,,,
AX_Wohnbauflaeche,F14__15945,,,,,,,,,
AX_Wohnbauflaeche,F14__15947,,,,,,,,,
AX_Wohnbauflaeche,F14__15959,,,,,,,,,
AX_Wohnbauflaeche,F14__15970,,,,,,,,,
AX_Wohnbauflaeche,F14__15978,,,,,,,,,
AX_Wohnbauflaeche,F14__15979,,,,,,,,,
AX_Wohnbauflaeche,F14__15988,,,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23056,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23079,2621,Gebäude- und Freifläche Entsorgungsanlage Abfallbeseitigung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23085,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23091,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23097,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23098,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23129,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23142,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23158,2531,Gebäude- und Freifläche Versorgungsanlage Elektrizität,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23171,1470,Restauration,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23180,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23184,2581,Gebäude- und Freifläche Versorgungsanlage Funk- und Fernmeldewes,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23186,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23193,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23202,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23205,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23218,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23227,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23230,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23240,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23251,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23253,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23264,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23270,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23273,2521,Gebäude- und Freifläche Versorgungsanlage Wasser,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23274,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23283,1760,Forschung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23289,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23293,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23297,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23300,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23305,1430,Versicherung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23309,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23321,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23323,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23326,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23350,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23354,2501,Gebäude- und Freifläche Versorgungsanlage,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23357,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23361,2531,Gebäude- und Freifläche Versorgungsanlage Elektrizität,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23367,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23381,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23383,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23421,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23425,2531,Gebäude- und Freifläche Versorgungsanlage Elektrizität,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23428,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23430,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23432,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23438,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23462,,,8000,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23491,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23516,1420,Bank Kredit,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23517,2531,Gebäude- und Freifläche Versorgungsanlage Elektrizität,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23521,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23525,1430,Versicherung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23526,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23533,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23540,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23541,1460,Beherbergung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23546,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23547,2501,Gebäude- und Freifläche Versorgungsanlage,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23567,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23579,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23581,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23589,1460,Beherbergung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23609,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23619,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23623,1430,Versicherung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23627,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23628,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23634,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23636,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23637,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23649,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23666,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23669,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23674,2531,Gebäude- und Freifläche Versorgungsanlage Elektrizität,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23691,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23692,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23703,1420,Bank Kredit,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23722,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23736,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23745,1420,Bank Kredit,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23752,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23755,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23777,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23786,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23802,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23807,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23825,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23828,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23870,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23900,1730,Tankstelle,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23904,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23905,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23926,1750,Transport,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23931,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23941,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23952,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23957,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23966,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23969,1740,Lagerplatz,,1000,Baustoffe,,,,
AX_IndustrieUndGewerbeflaeche,F14__23977,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23985,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23986,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23988,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__23990,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24003,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24004,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24018,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24020,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24039,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24050,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24432,1760,Forschung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24617,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24665,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__24864,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29056,2531,Gebäude- und Freifläche Versorgungsanlage Elektrizität,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29062,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29096,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29141,2531,Gebäude- und Freifläche Versorgungsanlage Elektrizität,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29157,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29185,1730,Tankstelle,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29186,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29200,1470,Restauration,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29203,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29237,1740,Lagerplatz,,9999,Sonstiges,,,,
AX_IndustrieUndGewerbeflaeche,F14__29239,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29244,1460,Beherbergung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29255,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29289,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29304,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29315,1740,Lagerplatz,,8000,Schrott Altmaterial,,,,
AX_IndustrieUndGewerbeflaeche,F14__29317,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29319,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29330,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29351,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29353,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29376,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29402,1701,Gebäude- und Freifläche Industrie und Gewerbe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29437,2521,Gebäude- und Freifläche Versorgungsanlage Wasser,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29462,1730,Tankstelle,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29467,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29478,1410,Verwaltung freie Berufe,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29485,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29494,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29519,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29529,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29576,2581,Gebäude- und Freifläche Versorgungsanlage Funk- und Fernmeldewes,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29589,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29594,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29613,1470,Restauration,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29621,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29622,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29657,1720,Handwerk,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29667,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29671,1400,Handel und Dienstleistung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29690,1460,Beherbergung,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29725,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29733,1740,Lagerplatz,,9999,Sonstiges,,,,
AX_IndustrieUndGewerbeflaeche,F14__29741,1710,Produktion,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29751,1440,Handel,,,,,,,
AX_IndustrieUndGewerbeflaeche,F14__29753,1440,Handel,,,,,,,
