AAA-Beschreibung,Beschreibung_schluessel,Bewuchs_bezeichnung,alias
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14166
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14168
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14170
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14175
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14181
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14188
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14194
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14200
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14201
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14204
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14206
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14219
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14232
AX_Vegetationsmerkmal,9998,Nadelbaum,F7__14233
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14237
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14244
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14249
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14252
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14265
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14268
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14273
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14274
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14277
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14279
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14284
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14286
AX_Vegetationsmerkmal,9998,Nadelbaum,F7__14293
AX_Vegetationsmerkmal,9998,Nadelbaum,F7__14297
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14298
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14308
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14309
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14314
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14317
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14329
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14337
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14340
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14344
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14371
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14372
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14375
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14380
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14381
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14382
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14387
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14391
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14394
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14398
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14399
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14400
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14402
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14403
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14420
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14423
AX_Vegetationsmerkmal,9998,Nadelbaum,F7__14424
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14448
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14452
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14476
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14479
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14480
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14489
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14492
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14494
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14498
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14503
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14506
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14511
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14515
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14520
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14528
AX_Vegetationsmerkmal,9998,Nadelbaum,F7__14531
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14534
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14536
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14539
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14541
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14545
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14546
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14551
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14563
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14581
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14582
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14583
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14593
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14595
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14601
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14607
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14608
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14613
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14619
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14621
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14624
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14626
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14629
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14631
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14638
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14646
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14651
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14652
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14653
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14656
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14657
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14664
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14668
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14671
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14674
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14676
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14677
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14678
AX_Vegetationsmerkmal,9998,Nadelbaum,F7__14685
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14691
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14694
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14697
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14699
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14702
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14708
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14711
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14712
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14715
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14718
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14719
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14720
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14723
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14725
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14728
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14733
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14742
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14744
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14745
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14751
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14762
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14764
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14765
AX_Vegetationsmerkmal,9998,Nadelbaum,F7__14771
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14786
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14790
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14798
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14804
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14824
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14832
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14833
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14837
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14841
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14842
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14843
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14847
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14848
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14851
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14856
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14860
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14864
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14866
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14868
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14869
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14876
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14878
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14879
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14886
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14893
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14899
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14900
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14901
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14910
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14911
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14912
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14915
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14916
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14924
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14927
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14928
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14932
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14933
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14935
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14944
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14949
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14953
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14958
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14961
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14970
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14972
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14973
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14978
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14981
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14984
AX_Vegetationsmerkmal,9998,Laubbaum,F7__14985
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15004
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15006
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15007
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15014
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15018
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15024
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15036
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15044
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15054
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15058
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15068
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15072
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15073
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15085
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15103
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15113
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15115
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15116
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15121
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15123
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15128
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15132
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15143
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15155
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15156
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15159
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15164
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15168
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15178
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15179
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15182
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15185
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15186
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15194
AX_Vegetationsmerkmal,9998,Nadelbaum,F7__15197
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15204
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15208
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15209
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15210
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15212
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15216
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15218
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15219
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15223
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15227
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15229
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15234
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15235
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15240
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15248
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15256
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15263
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15266
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15268
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15269
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15270
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15278
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15283
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15285
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15289
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15295
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15296
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15300
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15301
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15304
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15308
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15309
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15312
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15315
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15317
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15319
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15322
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15323
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15325
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15326
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15327
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15351
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15358
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15367
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15375
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15380
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15384
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15386
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15388
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15398
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15399
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15400
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15406
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15409
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15411
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15414
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15419
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15428
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15431
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15434
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15437
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15440
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15443
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15460
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15463
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15466
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15469
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15476
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15485
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15492
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15493
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15494
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15496
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15499
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15511
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15523
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15530
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15535
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15536
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15546
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15550
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15554
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15558
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15567
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15574
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15575
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15584
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15588
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15594
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15595
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15597
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15599
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15604
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15605
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15608
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15610
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15615
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15636
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15645
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15652
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15653
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15655
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15658
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15659
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15660
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15665
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15669
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15675
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15678
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15688
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15693
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15700
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15703
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15705
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15709
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15711
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15714
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15721
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15723
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15724
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15737
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15740
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15748
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15759
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15761
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15769
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15770
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15774
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15781
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15785
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15787
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15788
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15790
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15791
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15794
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15797
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15810
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15813
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15814
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15816
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15817
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15818
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15820
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15827
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15829
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15830
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15833
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15834
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15835
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15841
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15843
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15860
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15866
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15867
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15878
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15879
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15880
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15883
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15886
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15887
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15888
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15890
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15895
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15897
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15903
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15912
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15916
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15917
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15920
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15926
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15927
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15932
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15936
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15937
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15952
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15955
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15957
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15961
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15963
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15970
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15974
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15985
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15987
AX_Vegetationsmerkmal,9998,Laubbaum,F7__15993
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16002
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16006
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16016
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16020
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16022
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16026
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16027
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16028
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16035
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16036
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16041
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16042
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16043
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16049
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16052
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16055
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16056
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16059
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16063
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16070
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16071
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16079
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16095
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16099
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16107
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16108
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16121
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16122
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16127
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16130
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16131
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16140
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16147
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16159
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16160
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16162
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16167
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16168
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16175
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16177
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16183
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16184
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16187
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16189
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16191
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16196
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16197
AX_Vegetationsmerkmal,9998,Laubbaum,F7__16211
