Bauwerksfunktion_schluessel,Bauwerksfunktion_bezeichnung,Beschreibung_schluessel,Beschreibung_bezeichnung,AAA-Beschreibung,alias,Name,ArchaeologischerTyp_schluessel,ArchaeologischerTyp_bezeichnung,Bahnkategorie_schluessel,Bahnkategorie_bezeichnung,Bahnhofskategorie_schluessel,Bahnhofskategorie_bezeichnug,Art_schluessel,Art_bezeichnung
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76453,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76454,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76464,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76466,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76468,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76472,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76475,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76476,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76477,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76478,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76480,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76488,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76489,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76491,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76492,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76493,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76501,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76502,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76503,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76508,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76510,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76511,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76515,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76518,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76522,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76524,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76531,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76534,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76535,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76536,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76538,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76542,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76544,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76547,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76550,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76551,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76554,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76555,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76560,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76561,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76564,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76565,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76566,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76567,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76573,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76574,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76576,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76577,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76578,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76579,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76580,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76582,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76583,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76584,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76585,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76586,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76587,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76593,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76597,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76598,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76599,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76605,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76612,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76613,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76614,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76616,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76624,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76630,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76633,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76634,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76636,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76637,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76640,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76642,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76647,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76653,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76654,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76657,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76659,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76663,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76667,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76668,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76671,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76672,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76679,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76680,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76681,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76682,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76686,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76687,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76692,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76693,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76694,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76696,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76697,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76698,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76699,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76708,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76709,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76711,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76713,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76715,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76725,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76728,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76736,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76737,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76741,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76744,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76745,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76746,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76749,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76753,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76754,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76757,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76758,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76759,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76760,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76767,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76771,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76773,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76774,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76775,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76777,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76780,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76781,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76782,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76783,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76787,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76788,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76789,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76790,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76791,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76792,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76795,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76796,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76797,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76806,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76807,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76809,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76810,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76814,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76815,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76818,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76819,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76821,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76822,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76823,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76826,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76827,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76830,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76831,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76833,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76835,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76836,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76839,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76844,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76845,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76846,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76847,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76849,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76851,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76853,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76855,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76856,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76857,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76858,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76861,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76864,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76865,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76867,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76868,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76869,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76871,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76872,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76873,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76877,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76878,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76879,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76880,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76882,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76883,,,,,,,,,
1650,Rampe,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76884,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76885,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76888,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76893,,,,,,,,,
1610,Überdachung,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76895,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76897,,,,,,,,,
1620,Treppe,9998,Nach Quellenlage nicht zu spezifizieren,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76898,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76906,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76908,,,,,,,,,
9999,Sonstiges,4200,Aus Katasterkarten digitalisiert,AX_SonstigesBauwerkOderSonstigeEinrichtung,F3__76915,,,,,,,,,
