Bauwerksfunktion_schluessel,Bauwerksfunktion_bezeichnung,Beschreibung_schluessel,Beschreibung_bezeichnung,AAA-Beschreibung,alias,Bahnkategorie_schluessel,Bahnkategorie_bezeichnung,Art_schluessel,Art_bezeichnung
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543849,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543852,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543854,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543856,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543857,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543858,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543861,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543864,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543867,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543868,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543870,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543871,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543872,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543873,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543877,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543883,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543885,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543886,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543887,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543888,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543892,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543893,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543897,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543899,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543900,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543903,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543905,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543907,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543911,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543914,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543915,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543919,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543921,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543923,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543925,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543931,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543933,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543934,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543936,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543937,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543941,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543943,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543944,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543945,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543947,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543950,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543954,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543957,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543958,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543959,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543960,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543968,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543970,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543971,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543972,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543973,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543974,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543979,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543981,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543982,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543987,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543988,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543991,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543995,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543996,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543997,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__543998,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544000,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544002,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544003,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544005,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544006,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544007,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544011,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544013,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544014,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544015,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544017,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544018,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544019,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544020,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544023,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544024,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544026,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544027,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544028,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544029,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544032,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544035,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544037,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544039,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544043,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544044,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544046,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544048,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544052,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544053,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544055,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544060,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544063,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544066,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544069,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544072,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544077,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544078,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544080,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544084,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544085,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544086,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544087,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544088,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544089,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544090,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544091,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544092,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544094,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544095,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544101,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544102,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544103,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544107,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544110,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544111,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544116,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544118,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544120,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544123,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544127,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544129,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544131,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544133,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544136,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544139,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544140,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544147,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544151,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544155,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544160,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544161,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544167,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544168,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544169,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544171,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544172,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544176,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544178,,,1011,Fahrbahnbegrenzungslinie überdeckt
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544180,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544181,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544186,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544192,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544195,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544200,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544201,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544204,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544205,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544206,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544209,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544210,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544211,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544212,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544215,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544217,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544220,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544222,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544224,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544226,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544229,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544233,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544234,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544236,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544237,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544240,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544241,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544242,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544243,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544244,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544245,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544247,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544250,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544251,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544252,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544254,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544255,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544257,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544259,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544260,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544263,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544265,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544270,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544271,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544272,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544274,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544275,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544276,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544278,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544280,,,1010,Fahrbahnbegrenzungslinie
,,9998,Nach Quellenlage nicht zu spezifizieren,AX_Strassenverkehrsanlage,F4__544281,,,1010,Fahrbahnbegrenzungslinie
